-0.015430468,0.51087921,0.000500761,0.346196928,0.943309967,0.000486153,0.081065825,0.847698003,0.00050013,0.376800838,0.948461688,0.000482883,0.543225582,0.979973027,0.000433474,0.196558075,0.610149192,0.000497764,0.199831673,0.592211776,0.00049709,0.008006298,0.822239046,0.000500697,-0.049417654,0.875317702,0.000501041,0.228269847,0.829191541,0.000496698,0.543225582,0.979973027,0.000433474,0.196558075,0.610149192,0.197159551,0.658967487,0.228269899,0.829191541,0.173339423,0.799724389,0.543225613,0.979973027,0.538231441,0.975346342
0.050176717,0.585320433,0.000505212,0.205144077,0.859706617,0.00049838,0.13458792,0.939502705,0.000504561,0.231978201,0.887234707,0.000494856,0.392643499,0.953974199,0.000476786,0.095029902,0.747367873,0.000503894,0.098394082,0.761724927,0.000503606,0.054707561,0.814284228,0.00050515,-0.038610864,0.882922389,0.000505741,0.11547824,0.654130254,0.000503916,0.392643499,0.953974199,0.000476786,0.095029902,0.747367873,0.096303881,0.717759051,0.115478205,0.654130254,0.104701979,0.747721598,0.392643475,0.953974199,0.516041492,0.952600916
0.001937931,0.606408243,0.000467749,0.215813966,0.842576521,0.00045633,0.050331135,0.901220487,0.00046799,0.22123144,0.845023005,0.000455647,0.454988195,0.949758933,0.000433441,0.134266732,0.689362757,0.000464828,0.134911356,0.770096702,0.00046407,0.000991833,0.748937929,0.000467847,-0.02501471,0.76162906,0.000468005,0.101498251,0.56546271,0.000465163,0.454988195,0.949758933,0.000433441,0.134266732,0.689362757,0.132511349,0.760809433,0.101498272,0.56546271,0.161295047,0.603675479,0.454988207,0.949758933,0.457304151,0.948978435
0.039766205,0.638504864,0.000502431,0.225646581,0.838197645,0.000496439,0.068335982,0.887352791,0.000501516,0.259469968,0.869431644,0.000494621,0.47635398,0.935995904,0.000453524,0.152274873,0.634408602,0.00049825,0.150822827,0.674859191,0.00049791,0.008137741,0.838709677,0.000502075,-0.018665902,0.87250384,0.00050191,0.170294135,0.58218126,0.000496826,0.47635398,0.935995904,0.000453524,0.152274873,0.634408602,0.156985227,0.695852535,0.17029423,0.58218126,0.181237109,0.604568685,0.47635404,0.935995904,0.454913178,0.923195084
0.03093218,0.789584594,0.000543106,0.240521579,0.754068361,0.00053391,0.068019375,0.903337366,0.000542595,0.258285688,0.580268199,0.000532025,0.439891239,0.950670498,0.0004955,0.161102544,0.812623513,0.000540253,0.159051146,0.855313571,0.000539964,0.11214066,0.864377899,0.000543251,-0.007924562,0.89800363,0.000543229,0.182999527,0.755968945,0.000538983,0.439891239,0.950670498,0.0004955,0.161102544,0.812623513,0.138093993,0.841570881,0.182999531,0.755968945,0.102340128,0.770395427,0.439891242,0.950670498,0.447695166,0.984870942
0.047609754,0.718470313,0.000538845,0.219882412,0.945673077,0.000532062,0.033804849,0.862282466,0.000538249,0.228994531,0.955288462,0.00053204,0.340651836,0.964423077,0.000493477,0.042930787,0.873579629,0.00053787,0.046697431,0.87261809,0.000537889,0.010752335,0.635408745,0.000539588,0.012650193,0.740104928,0.00053795,0.084697951,0.904326923,0.000537618,0.340651836,0.964423077,0.000493477,0.042930787,0.873579629,0.042400944,0.873579629,0.084698023,0.904326923,0.127966881,0.931928195,0.340651888,0.964423077,0.444545378,0.959156552
0.062448734,0.674746115,0.000578175,0.335101863,0.974379243,0.000563878,0.118841348,0.93501,0.000577761,0.362669058,0.985613883,0.000561632,0.598970993,0.989333277,0.000488147,0.168674877,0.834347465,0.00057485,0.16568413,0.83715209,0.000575127,0.05896588,0.778130658,0.00057812,-0.013468819,0.855029316,0.000578632,0.184109819,0.915534646,0.000575337,0.598970993,0.989333277,0.000488147,0.168674877,0.834347465,0.16920597,0.824343464,0.184109806,0.915534646,0.279346898,0.89535076,0.598970987,0.989333277,0.612248129,0.993657838
0.034376338,0.658840617,0.000687469,0.235559233,0.78831378,0.000673725,0.03713403,0.812068668,0.000687465,0.261323389,0.807070968,0.000671775,0.476401449,0.920203589,0.000622545,0.095384242,0.718995706,0.000684235,0.087058077,0.723967525,0.000684552,0.042173739,0.722999919,0.000687204,0.021342187,0.817019341,0.000687373,0.085818374,0.73066588,0.000685217,0.476401449,0.920203589,0.000622545,0.095384242,0.718995706,0.098602529,0.708212407,0.085818405,0.73066588,0.179302496,0.755239205,0.476401466,0.920203589,0.515082547,0.931976075
0.037242561,0.541704317,0.000800364,0.301675398,0.87485678,0.000781944,0.062750262,0.882925425,0.000799922,0.331125088,0.900401982,0.000774619,0.528696682,0.966850447,0.000705274,0.166818344,0.604214618,0.000794633,0.170073428,0.59014526,0.000794476,0.050210721,0.693417478,0.00079983,0.01285421,0.816504915,0.00080039,0.181570299,0.748952286,0.000794806,0.528696682,0.966850447,0.000705274,0.166818344,0.604214618,0.168905969,0.597429458,0.181570279,0.748952286,0.240884169,0.750938016,0.528696671,0.966850447,0.592642023,0.967040989
0.059434283,0.519913788,0.000786794,0.269442304,0.86413914,0.000772929,0.068036496,0.787319907,0.000786917,0.291711984,0.872417267,0.000770122,0.527107536,0.978153233,0.000703412,0.16764229,0.657287311,0.000780631,0.168165809,0.65053975,0.000779896,0.040364184,0.68381832,0.000786989,0.010113671,0.768981096,0.000787452,0.185256433,0.818813417,0.000780536,0.527107536,0.978153233,0.000703412,0.16764229,0.657287311,0.162756892,0.641543644,0.185256429,0.818813417,0.21090726,0.754605722,0.527107534,0.978153233,0.557970115,0.983478933
0.013832953,0.576604099,0.00083501,0.208227871,0.842956558,0.000820943,0.018239376,0.78417787,0.000834808,0.230305444,0.868558941,0.000819208,0.44992968,0.938713356,0.000766654,0.098680093,0.746440241,0.000831048,0.099542745,0.743075383,0.000830727,0.038271193,0.635473471,0.000834374,0.018645626,0.722533771,0.000834567,0.075761469,0.776560252,0.000832514,0.44992968,0.938713356,0.000766654,0.098680093,0.746440241,0.096147175,0.731818497,0.075761505,0.776560252,0.149671454,0.82610278,0.449929701,0.938713356,0.457725802,0.944543656
0.017028864,0.542626275,0.000937854,0.201182731,0.745582963,0.00092018,0.066102535,0.84518102,0.00093656,0.222380757,0.760638852,0.000916736,0.470649983,0.920830112,0.000833342,0.09139398,0.516794027,0.000934516,0.090190872,0.554924051,0.000934638,0.030949497,0.725462283,0.000937641,0.000552203,0.80923572,0.000937963,0.081440183,0.599067605,0.000934718,0.470649983,0.920830112,0.000833342,0.09139398,0.516794027,0.091281829,0.562337298,0.081440164,0.599067605,0.186293815,0.702403311,0.470649972,0.920830112,0.470861187,0.921364235
0.033278507,0.5066052,0.000875051,0.201806531,0.785496227,0.000859654,0.051053193,0.859838184,0.000874428,0.223360663,0.809475112,0.000855979,0.470394289,0.940561011,0.000794808,0.120223644,0.508048294,0.000868496,0.111054482,0.554847338,0.000869813,0.036130342,0.758058096,0.000874886,0.012299182,0.808054734,0.000875119,0.133215896,0.685121642,0.000869504,0.470394289,0.940561011,0.000794808,0.120223644,0.508048294,0.118333936,0.554762906,0.133215934,0.685121642,0.197365718,0.758658732,0.470394312,0.940561011,0.507585166,0.933890927
0.038119463,0.615998276,0.001013806,0.185370925,0.804038016,0.001003042,0.052842978,0.895696889,0.001013088,0.207643779,0.835429764,0.001000442,0.483854503,0.95840927,0.000920943,0.10833789,0.517541739,0.001009965,0.105484029,0.557836371,0.001010208,0.031140208,0.678865117,0.001015556,0.010884357,0.796241022,0.00101405,0.119600057,0.692253773,0.001009666,0.483854503,0.95840927,0.000920943,0.10833789,0.517541739,0.108635681,0.560670547,0.119600033,0.692253773,0.203622359,0.779505853,0.483854489,0.95840927,0.497766995,0.946218076
0.040447556,0.591469142,0.001086388,0.256916283,0.84730943,0.001062036,0.101230833,0.904331051,0.0010847,0.279285534,0.856770008,0.001058605,0.537052571,0.954789062,0.000942487,0.079989076,0.622533094,0.001082842,0.078436202,0.609009213,0.001083011,0.041178467,0.632419945,0.001086287,-0.014180712,0.729382766,0.001087255,0.080745074,0.696758077,0.001082507,0.537052571,0.954789062,0.000942487,0.079989076,0.622533094,0.085461059,0.618568304,0.080745116,0.696758077,0.191793243,0.820837589,0.537052592,0.954789062,0.561538654,0.958251265
0.04433809,0.585846866,0.001186571,0.154956163,0.70018848,0.001179125,0.069795459,0.826462131,0.001186061,0.180798275,0.724920699,0.001176435,0.465641497,0.894794433,0.001095676,0.042310203,0.507190853,0.001186022,0.037016174,0.527785131,0.00118617,0.033575514,0.641518682,0.001186658,-0.004444655,0.733016655,0.001187409,0.057414156,0.610785166,0.001186421,0.465641497,0.894794433,0.001095676,0.042310203,0.507190853,0.046608422,0.52377279,0.05741414,0.610785166,0.187989857,0.820491086,0.465641487,0.894794433,0.519847104,0.897155673
0.031602293,0.514106187,0.000811174,0.27932248,0.818219856,0.000790621,0.101310447,0.791309223,0.00080983,0.305021785,0.824864536,0.000785446,0.517757487,0.924752636,0.000725959,0.132437249,0.666109038,0.00080625,0.125644046,0.651011906,0.000807857,0.027545704,0.712588589,0.000811112,-0.008497017,0.786625302,0.000811648,0.144556535,0.751063286,0.000805284,0.517757487,0.924752636,0.000725959,0.132437249,0.666109038,0.141338084,0.669182066,0.144556591,0.751063286,0.247195665,0.848335563,0.517757518,0.924752636,0.521320593,0.927752975
0.021590754,0.596450358,0.000871561,0.239799643,0.797236672,0.000853064,0.016518985,0.790441157,0.000871405,0.272140498,0.824052866,0.00084801,0.423133372,0.891095964,0.000785952,0.181421561,0.621839205,0.000861,0.159034193,0.60513444,0.0008633,0.068107959,0.644000667,0.000871737,0.024508227,0.714511068,0.00087111,0.124015125,0.67698216,0.000864338,0.423133372,0.891095964,0.000785952,0.181421561,0.621839205,0.158067585,0.62326851,0.124015115,0.67698216,0.146917202,0.66151943,0.423133365,0.891095964,0.428395026,0.89540082
