lstm,,lstm
vintage,Real EAD,Forecast
2022 Q1,14.47876448,12.13497867
2022 Q2,19.03994845,21.79141241
2022 Q3,39.11783645,28.28814016
2022 Q4,57.33590734,40.94729308
lstm,,lstm
vintage,Real EAD,Forecast
2023 Q1,56.25,25.765817
2023 Q2,43.49226804,36.27020219
2023 Q3,19.32989691,30.13318391
2023 Q4,91.33376168,25.53566475
lstm,,lstm
vintage,Real EAD,Forecast
2024 Q1,124.871134,39.66743673
2024 Q2,46.87499372,14.83449797
2024 Q3,38.94974227,12.61945757
2024 Q4,79.83247423,45.52180387
