0.042052145,0.064517
0.04609357,0.068599581
0.024648755,0.072453079
0.025412961,0.076087192
,
,
0.026055237,0.079540676
0.026968716,0.082837302
0.055788006,0.086001668
0.058292043,0.089043381
,
,
0.060864273,0.09197827
0.064329366,0.094813467
0.067934783,0.097567066
0.03534818,0.100239126
