9.53E-05,0.000862263,0.000598787,0.034876289,0.013317771,0.035546313,19.1556579,20.87195282,23.11037159,21.77485564,8.22333652,15.75555513
4.59E-23,0.007483276,0.271144785,0.39981978,0.171257845,0.412773527,2.153571269,1.335885389,2.250273907,4.261622618,2.642995329,3.128399295
0.021878869,0.048747718,0.381836844,0.387613224,0.171253277,0.367173648,0.486969379,4.532186639,1.6467089,2.659574524,1.649870184,3.594978248
0.047693785,0.039862885,0.005481186,0.424625468,0.20366477,0.000863318,1.646361546,1.785987134,0.493833033,1.532748452,0.922469098,3.879218583
0.033863797,0.047668767,0.002474147,0.415847852,0.208371687,0.032444837,1.957816875,1.837164799,1.647016318,2.28778855,1.726091246,3.294971818
0.049567449,0.037749133,0.034172051,0.381178823,0.171010281,0.04232642,1.823498765,4.788273229,1.646032677,2.212871217,0.84403391,5.913617475
0.043251628,0.034187885,4.58E-34,0.294635119,0.117521078,0.033172866,2.08484583,5.966943814,4.260529138,2.846125825,1.7894757,7.442128385
4.58E-10,2.26E-53,0.006471399,0.002193969,2.53E-05,0.000217256,2.17884453,3.331375299,1.650910988,1.48493186,0.796633247,3.617446812
0.007258162,0.002693577,0.416819217,0.453889468,0.303145315,0.364346455,0.516774182,4.148611688,1.646615787,2.871982957,1.859981812,6.265178513
0.418489646,0.418842433,0.000443989,0.435459429,0.215700711,4.64E-22,1.646778149,1.286588393,0.46075894,1.164416474,0.68466045,2.561384485
0.42843863,0.428454813,0.044777433,0.427328495,0.20484313,0.037434644,6.158745725,3.582823747,16.04094832,5.5864254,5.225935325,4.437441322
0.008612878,0.031543228,0.021928139,0.036625268,0.033443625,0.003235547,2.68958872,3.568992895,2.348256883,3.438652282,2.527096384,0.183659173
0.42418378,0.398498678,0.047651794,0.422288484,0.200086282,0.066585177,9.375815924,20.28383242,13.64456662,21.28188759,10.28180759,15.3372797
0.444981745,0.328174638,0.000885983,0.068816652,0.041512638,0.008648622,0.193956924,3.847874855,7.04463288,4.889981999,3.1678988,10.98899835
0.428798746,0.428455472,0.048223825,0.438593869,0.232076614,0.000534473,34.59874918,20.48595599,27.27601212,28.48937835,21.14344463,14.45449763
0.048781715,0.286689187,0.000396189,0.384455426,0.172478771,0.041442455,19.13729158,20.24112785,9.256682153,9.879548862,6.290644695,12.66623758
0.0283975,0.032923764,0.030080816,0.04582998,0.041566524,0.075746565,22.32111775,20.88497317,34.51978664,25.18658537,5.828211767,27.84698974
0.049186842,0.258865278,0.237128899,0.437592819,0.211737635,0.033147174,0.618989497,2.228661534,3.956661438,2.883868853,0.81141464,5.753989383
0.034383387,0.588681163,0.009487886,0.465651834,0.238462133,0.252112436,1.657491836,2.926138448,1.962536494,1.475377342,0.323355223,4.568691988
0.0583975,0.052923764,0.050080816,0.27582998,0.071566524,0.075746565,1.877335284,2.95881194,2.026778605,3.73284293,2.994557614,1.958694376
0.84597,0.39289,0.33239,0.828654564,0.808432342,0.37526,1.647183805,1.286146344,0.254406869,1.588277575,1.647280956,2.585192876
0.31683,0.38682,0.33184,0.482219975,0.260017753,0.25732,1.686621173,2.275628657,0.170785686,1.589998599,1.647281957,3.696818939
0.52536,0.42322,0.04883,0.044617565,0.202415343,0.04248,10.67569115,21.28257912,19.1546671,25.68567489,15.67802508,21.65783157
0.42717,0.42674,0.31916,0.42877398,0.20655178,0.26626,8.02834618,7.855957849,20.0993833,21.89232738,9.559423496,19.57336982
0.03586,0.04859,0.24762,5.84E-06,3.82E-06,0.25325,0.955843279,3.244884128,3.537248347,3.248784272,0.859311732,5.943293618
0.42395,0.42588,0.27588,0.021898849,0.001876627,0.04417,1.646736557,1.353842999,0.293359855,3.347297823,1.746985436,0.615271177
0.41885,0.41899,0.04286,0.42429,0.20207,0.05142,3.95224168,6.46838178,7.383002078,6.988911974,4.084288382,9.242861489
0.39895,0.38484,0.00006,0.36798,0.13213,0.03322,1.915366416,5.363627586,2.734380804,2.228357984,0.598568998,7.428867583
0.00058,0.00284,0.03609,0.03762,0.00054,0.04564,17.5863827,20.1853784,8.56337353,8.981917842,5.580355385,12.33934489
0.21868,0.04123,0.03987,0.75739,0.04782,0.04826,0.21444965,0.80504864,7.178845054,2.287651324,1.157785655,2.892437697
0.04917,0.04267,0.04267,0.23947,0.04893,0.04918,1.313564886,0.41877314,2.088538698,3.868156348,1.488972676,0.833637917
0.00085,0.00085,0.04287,0.54386,0.59733,0.0485,6.347198679,5.158331257,4.237748935,2.873647261,0.977348787,3.50938355
0.31341,0.04285,0.03885,0.03952,0.03814,0.20562,4.544631528,4.177822843,6.871294332,3.48668299,6.178726266,11.81828437
0.01283,0.01357,0.03256,0.24564,0.04976,0.00012,1.28614,1.644815527,2.24653868,0.826451867,1.927464828,4.483577333
0.2163,0.04123,0.02267,0.04876,0.02958,0.04758,1.813353972,1.644925684,3.424084444,0.039755572,0.42321312,5.08263912
0.01238,0.01254,0.01156,0.32759,0.03761,0.00357,9.846213319,6.556642634,6.92654304,2.84368735,1.792552716,4.203965075
0.02479,0.01956,0.02832,0.04987,0.0452,0.00183,1.137492965,1.229547192,0.192566959,1.001386286,1.225973569,1.029009648
0.03825,0.04266,0.00313,0.03187,0.0037,0.00024,23.27477254,19.6628185,9.926295823,5.573828359,4.585435676,30.8065107
0.01237,0.00867,0.03864,0.36429,0.04618,0.0023,1.425646419,1.882574813,0.832837955,0.623146222,0.436691278,4.206427902
0.00001,0.00018,0.00583,0.03876,0.03569,0.00021,0.45344158,0.498772681,1.599899999,2.045836879,0.876268324,4.384465724
0.0035,0.00487,0.00035,0.03524,0.02547,0.00225,1.186638867,1.1748767,2.673915362,1.268681171,1.468823852,4.41906219
0.01378,0.01213,0.02213,0.03925,0.04823,0.00286,1.861874137,1.923622315,0.83810164,0.862736835,0.385547386,1.156910028
0.00396,0.00434,0.00034,0.0238,0.03486,0.00016,4.12672646,4.18785673,4.754268436,2.872197757,0.476491857,2.41969576
0.00493,0.00968,0.02654,0.04965,0.04662,0.00022,4.361238442,4.834865516,3.115613212,0.722938628,2.319623484,1.64423761
0.01597,0.02684,0.03586,0.03568,0.04714,0.04979,12.18842776,11.38292462,6.527345887,3.253257945,2.258871973,6.635656482
0.00442,0.00247,0.02237,0.3118,0.04835,0.00032,1.869325323,2.719836621,1.64499998,1.24138567,0.169121625,0.21782329
0.48117,0.28784,0.04123,0.37639,0.04727,0.26548,0.231552266,0.798532712,3.964033637,10.95632817,0.216016794,3.91783068
0.00812,0.04159,0.02462,1.00E-10,0.03154,0.00043,16.22643625,13.3025478,14.18272057,-0.618526342,1.214386273,14.27791982
0.02748,0.04273,0.0427,0.04927,0.03578,0.04952,6.156427252,4.528379925,5.371691366,4.961378645,5.179932447,5.38777153
0.4275,0.43178,0.02312538,0.57585,0.00035,0.0235,1.634856379,2.37458214,2.135381634,1.632986788,0.793533382,1.644237681
0.03617,0.0425,0.04265,2.00E-10,0.04736,0.00233,6.255391557,4.089746209,11.68890169,0.386452766,0.048186828,6.568124995
